"NOMBRE_DEPARTAMENTO","NOMBRE_SERVICIO","ESTADO_DEL_VEHICULO","NOMBRE_DE_LA_CLASE","FECHA DE REGISTRO","CANTIDAD"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCICLETA","2011","60823"
"BOGOTA D.C.","OFICIAL","ACTIVO","MOTOCICLETA","2011","2134"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOTRICICLO","2011","2"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","SEMIREMOLQUE","2011","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","TRACTOCAMION","2011","32"
"BOGOTA D.C.","PARTICULAR","ACTIVO","TRACTOCAMION","2011","17"
"BOGOTA D.C.","OFICIAL","ACTIVO","TRACTOCAMION","2011","2"
"BOGOTA D.C.","OFICIAL","ACTIVO","VOLQUETA","2011","18"
"BOGOTA D.C.","PARTICULAR","ACTIVO","VOLQUETA","2011","11"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","2011","39"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","2012","68539"
"BOGOTA D.C.","PÚBLICO","ACTIVO","AUTOMOVIL","2012","3018"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","2012","413"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUS","2012","40"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUS","2012","36"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUS","2012","156"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUSETA","2012","5"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUSETA","2012","9"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUSETA","2012","25"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMION","2012","466"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMION","2012","123"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMION","2012","119"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMIONETA","2012","1634"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIONETA","2012","836"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMIONETA","2012","19749"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMPERO","2012","14270"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMPERO","2012","11"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMPERO","2012","376"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CUATRIMOTO","2012","345"
"BOGOTA D.C.","OFICIAL","ACTIVO","CUATRIMOTO","2012","4"
"BOGOTA D.C.","PÚBLICO","ACTIVO","MICROBUS","2012","81"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","2012","56"
"BOGOTA D.C.","OFICIAL","ACTIVO","MICROBUS","2012","46"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCARRO","2012","184"
"BOGOTA D.C.","OFICIAL","ACTIVO","MOTOCICLETA","2012","1864"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCICLETA","2012","56480"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOTRICICLO","2012","2"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","SEMIREMOLQUE","2012","8"
"BOGOTA D.C.","PÚBLICO","ACTIVO","TRACTOCAMION","2012","52"
"BOGOTA D.C.","PARTICULAR","ACTIVO","TRACTOCAMION","2012","12"
"BOGOTA D.C.","OFICIAL","ACTIVO","TRACTOCAMION","2012","1"
"BOGOTA D.C.","OTROS","ACTIVO","TRACTOCAMION","2012","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","VOLQUETA","2012","4"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","2012","30"
"BOGOTA D.C.","OFICIAL","ACTIVO","VOLQUETA","2012","84"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","2013","278"
"BOGOTA D.C.","PÚBLICO","ACTIVO","AUTOMOVIL","2013","3222"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","2013","60946"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUS","2013","1520"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUS","2013","24"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUS","2013","45"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUSETA","2013","17"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUSETA","2013","167"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUSETA","2013","7"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMION","2013","174"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMION","2013","204"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMION","2013","142"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMIONETA","2013","2270"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMIONETA","2013","25682"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIONETA","2013","915"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMPERO","2013","465"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMPERO","2013","12735"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMPERO","2013","22"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CUATRIMOTO","2013","343"
"BOGOTA D.C.","OFICIAL","ACTIVO","CUATRIMOTO","2013","10"
"BOGOTA D.C.","PÚBLICO","ACTIVO","MICROBUS","2013","90"
"BOGOTA D.C.","OFICIAL","ACTIVO","MICROBUS","2013","41"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","2013","54"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCARRO","2013","162"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCICLETA","2013","50099"
"BOGOTA D.C.","OFICIAL","ACTIVO","MOTOCICLETA","2013","2291"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOTRICICLO","2013","1"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","SEMIREMOLQUE","2013","2"
"BOGOTA D.C.","OFICIAL","ACTIVO","TRACTOCAMION","2013","9"
"BOGOTA D.C.","PARTICULAR","ACTIVO","TRACTOCAMION","2013","8"
"BOGOTA D.C.","PÚBLICO","ACTIVO","TRACTOCAMION","2013","2"
"BOGOTA D.C.","PARTICULAR","ACTIVO","VOLQUETA","2013","22"
"BOGOTA D.C.","OFICIAL","ACTIVO","VOLQUETA","2013","43"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","2013","15"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","2014","574"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","2014","62946"
"BOGOTA D.C.","PÚBLICO","ACTIVO","AUTOMOVIL","2014","3704"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUS","2014","41"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUS","2014","2531"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUS","2014","32"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUSETA","2014","2"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUSETA","2014","7"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUSETA","2014","29"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMION","2014","127"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMION","2014","186"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMION","2014","92"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMION CARGA EXTENSA","2014","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMIONETA","2014","1987"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMIONETA","2014","29953"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIONETA","2014","853"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMPERO","2014","12802"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMPERO","2014","98"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMPERO","2014","1144"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","CARRETILLA ELEVADORA","2014","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CUATRIMOTO","2014","128"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","EXCAVADORA","2014","12"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","2014","42"
"BOGOTA D.C.","OFICIAL","ACTIVO","MICROBUS","2014","120"
"BOGOTA D.C.","PÚBLICO","ACTIVO","MICROBUS","2014","83"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","MINICARGADOR","2014","8"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","MONTACARGAS","2014","4"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCARRO","2014","129"
"BOGOTA D.C.","OFICIAL","ACTIVO","MOTOCICLETA","2014","4934"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCICLETA","2014","38436"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOTRICICLO","2014","12"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","REMOLQUE","2014","7"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","RETROEXCAVADORA","2014","4"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","SEMIREMOLQUE","2014","71"
"BOGOTA D.C.","PARTICULAR","ACTIVO","SIN CLASE","2014","2"
"BOGOTA D.C.","PÚBLICO","ACTIVO","TRACTOCAMION","2014","6"
"BOGOTA D.C.","OFICIAL","ACTIVO","TRACTOCAMION","2014","3"
"BOGOTA D.C.","PARTICULAR","ACTIVO","TRACTOCAMION","2014","4"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","TRACTOR","2014","3"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","TRITURADORA","2014","1"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","VIBROCOMPACTADORA","2014","2"
"BOGOTA D.C.","OFICIAL","ACTIVO","VOLQUETA","2014","11"
"BOGOTA D.C.","PARTICULAR","ACTIVO","VOLQUETA","2014","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","2014","17"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","AUTOHORMIGONERA","2015","3"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","2015","52440"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","2015","501"
"BOGOTA D.C.","PÚBLICO","ACTIVO","AUTOMOVIL","2015","3606"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","BULDOZER","2015","9"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUS","2015","28"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUS","2015","87"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUS","2015","624"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUSETA","2015","5"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUSETA","2015","8"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUSETA","2015","87"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMION","2015","240"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMION","2015","126"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMION","2015","70"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMION CISTERNA","2015","1"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","CAMIÓN GRÚA","2015","1"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIÓN GRÚA","2015","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMIONETA","2015","1195"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMIONETA","2015","24128"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIONETA","2015","1310"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMPERO","2015","8159"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMPERO","2015","86"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMPERO","2015","686"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","CARGADOR","2015","13"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","CARGADORA FRONTAL","2015","23"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","CARRETILLA ELEVADORA","2015","10"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","COMPACTADOR","2015","3"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","COSECHADORA","2015","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CUADRICICLO","2015","1"
"BOGOTA D.C.","OFICIAL","ACTIVO","CUATRIMOTO","2015","40"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CUATRIMOTO","2015","137"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","DUMPER (VOLQUETA ARTICULADA)","2015","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","EXCAVADORA","2015","1"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","EXCAVADORA","2015","91"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","FRESADORA","2015","2"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","GRUA","2015","4"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","MANIPULADOR TELESCOPICO","2015","2"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","MAQUINA BARREDORA","2015","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","MICROBUS","2015","45"
"BOGOTA D.C.","OFICIAL","ACTIVO","MICROBUS","2015","112"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","2015","46"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","MINI EXCAVADORA","2015","2"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","MINICARGADOR","2015","44"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","MONTACARGAS","2015","57"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCARRO","2015","89"
"BOGOTA D.C.","PÚBLICO","ACTIVO","MOTOCARRO","2015","2"
"BOGOTA D.C.","OFICIAL","ACTIVO","MOTOCICLETA","2015","6187"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCICLETA","2015","31438"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","MOTONIVELADORA","2015","3"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOTRICICLO","2015","3"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","PAVIMENTADORA","2015","1"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","PERFORADORA","2015","5"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","REMOLQUE","2015","3"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","RETROEXCAVADORA","2015","48"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","SEMIREMOLQUE","2015","87"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","TALADRO PERFORACION POZO PETROLERO","2015","9"
"BOGOTA D.C.","PARTICULAR","ACTIVO","TRACTOCAMION","2015","1"
"BOGOTA D.C.","OFICIAL","ACTIVO","TRACTOCAMION","2015","3"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","TRACTOR","2015","99"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","VIBROCOMPACTADORA","2015","9"
"BOGOTA D.C.","OFICIAL","ACTIVO","VOLQUETA","2015","16"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","2015","7"
"BOGOTA D.C.","PARTICULAR","ACTIVO","VOLQUETA","2015","2"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","AUTOHORMIGONERA","2016","1"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","2016","190"
"BOGOTA D.C.","PÚBLICO","ACTIVO","AUTOMOVIL","2016","2474"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","2016","47332"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","BULDOZER","2016","28"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUS","2016","218"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUS","2016","39"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUS","2016","33"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUSETA","2016","5"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUSETA","2016","9"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUSETA","2016","12"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMION","2016","144"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMION","2016","53"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMION","2016","64"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIONETA","2016","759"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMIONETA","2016","856"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMIONETA","2016","23585"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMPERO","2016","7197"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMPERO","2016","240"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMPERO","2016","51"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","CARGADOR","2016","46"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","CARGADORA FRONTAL","2016","3"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","CARRETILLA ELEVADORA","2016","1"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","COMPACTADOR","2016","3"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","COSECHADORA","2016","4"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CUATRIMOTO","2016","55"
"BOGOTA D.C.","OFICIAL","ACTIVO","CUATRIMOTO","2016","2"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","EXCAVADORA","2016","167"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","GATOR","2016","1"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","GRUA","2016","1"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","MANIPULADOR TELESCOPICO","2016","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","2016","18"
"BOGOTA D.C.","OFICIAL","ACTIVO","MICROBUS","2016","15"
"BOGOTA D.C.","PÚBLICO","ACTIVO","MICROBUS","2016","50"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","MINI EXCAVADORA","2016","9"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","MINI RETROEXCAVADORA","2016","1"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","MINICARGADOR","2016","17"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","MONTACARGAS","2016","12"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCARRO","2016","32"
"BOGOTA D.C.","OFICIAL","ACTIVO","MOTOCICLETA","2016","2425"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCICLETA","2016","11841"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","MOTONIVELADORA","2016","20"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOTRICICLO","2016","4"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","PERFORADORA","2016","3"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","RETROEXCAVADORA","2016","92"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","SEMIREMOLQUE","2016","34"
"BOGOTA D.C.","PARTICULAR","ACTIVO","TRACTOCAMION","2016","3"
"BOGOTA D.C.","OFICIAL","ACTIVO","TRACTOCAMION","2016","4"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","TRACTOR","2016","19"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","TRACTOR SOBRE ORUGA","2016","1"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","VIBROCOMPACTADORA","2016","13"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","2016","8"
"BOGOTA D.C.","OFICIAL","ACTIVO","VOLQUETA","2016","5"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","APLANADORA","2017","1"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","AUTOHORMIGONERA","2017","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","2017","42672"
"BOGOTA D.C.","PÚBLICO","ACTIVO","AUTOMOVIL","2017","2087"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","2017","185"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","BULDOZER","2017","10"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUS","2017","44"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUS","2017","137"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUS","2017","14"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUSETA","2017","3"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMION","2017","41"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMION","2017","53"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMION","2017","86"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMIONETA","2017","526"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIONETA","2017","604"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMIONETA","2017","25655"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMPERO","2017","25"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMPERO","2017","6251"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMPERO","2017","176"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","CARGADOR","2017","29"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","COMPACTADOR","2017","2"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","CRIBAS","2017","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CUADRICICLO","2017","10"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CUATRIMOTO","2017","61"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","EXCAVADORA","2017","79"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","GRUA","2017","3"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","JUMBO DE PERFORACION","2017","5"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","MANIPULADOR TELESCOPICO","2017","1"
"BOGOTA D.C.","PÚBLICO","ACTIVO","MICROBUS","2017","22"
"BOGOTA D.C.","OFICIAL","ACTIVO","MICROBUS","2017","51"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","2017","12"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","MINI EXCAVADORA","2017","6"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","MINICARGADOR","2017","31"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","MONTACARGAS","2017","11"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCARRO","2017","19"
"BOGOTA D.C.","OFICIAL","ACTIVO","MOTOCICLETA","2017","3794"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOCICLETA","2017","6446"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MOTOTRICICLO","2017","2"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","PALA DRAGA","2017","2"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","PERFORADORA","2017","6"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","PILOTEADORA","2017","1"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","REMOLQUE","2017","1"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","RETROCARGADOR","2017","6"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","RETROEXCAVADORA","2017","57"
"BOGOTA D.C.","PARTICULAR","ACTIVO","RETROEXCAVADORA","2017","1"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","SEMIREMOLQUE","2017","10"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","TALADRO PERFORACION POZO PETROLERO","2017","1"
"BOGOTA D.C.","OFICIAL","ACTIVO","TRACTOCAMION","2017","1"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","TRACTOR","2017","6"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","TRITURADORA","2017","2"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","VIBROCOMPACTADORA","2017","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","VOLQUETA","2017","2"
"BOGOTA D.C.","PÚBLICO","ACTIVO","VOLQUETA","2017","1"
"BOGOTA D.C.","OFICIAL","ACTIVO","VOLQUETA","2017","3"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","AUTOHORMIGONERA","2018","4"
"BOGOTA D.C.","PARTICULAR","ACTIVO","AUTOMOVIL","2018","41678"
"BOGOTA D.C.","PÚBLICO","ACTIVO","AUTOMOVIL","2018","2190"
"BOGOTA D.C.","OFICIAL","ACTIVO","AUTOMOVIL","2018","140"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","BARREDORA","2018","3"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","BULDOZER","2018","14"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUS","2018","89"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUS","2018","10"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUS","2018","13"
"BOGOTA D.C.","PARTICULAR","ACTIVO","BUSETA","2018","1"
"BOGOTA D.C.","OFICIAL","ACTIVO","BUSETA","2018","3"
"BOGOTA D.C.","PÚBLICO","ACTIVO","BUSETA","2018","4"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMION","2018","404"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMION","2018","91"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMION","2018","41"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMIONETA","2018","29767"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMIONETA","2018","701"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMIONETA","2018","577"
"BOGOTA D.C.","PÚBLICO","ACTIVO","CAMPERO","2018","75"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CAMPERO","2018","5916"
"BOGOTA D.C.","OFICIAL","ACTIVO","CAMPERO","2018","92"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","CARGADOR","2018","23"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CICLOMOTOR","2018","10"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","COMPACTADOR","2018","1"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","CORTADORA","2018","3"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","COSECHADORA","2018","1"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CUADRICICLO","2018","60"
"BOGOTA D.C.","PARTICULAR","ACTIVO","CUATRIMOTO","2018","62"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","EXCAVADORA","2018","48"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","FRESADORA","2018","1"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","GRUA","2018","7"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","JUMBO DE PERFORACION","2018","1"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","MAQUINA BARREDORA","2018","4"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MICROBUS","2018","7"
"BOGOTA D.C.","PÚBLICO","ACTIVO","MICROBUS","2018","3"
"BOGOTA D.C.","OFICIAL","ACTIVO","MICROBUS","2018","27"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","MINI EXCAVADORA","2018","3"
"BOGOTA D.C.","PARTICULAR","ACTIVO","MINICARGADOR","2018","1"
"BOGOTA D.C.","NO REGISTRA","ACTIVO","MINICARGADOR","2018","36"
